my,phi,v0,v1,v2,v3,v4
1.4,1.63363,0.282095,-nan,0.684044,-nan,-0
1.4,1.75929,0.282095,-nan,0.684044,-nan,-0
1.4,1.88496,0.282095,-nan,0.684044,-nan,-0
1.4,2.01062,0.282095,-nan,0.684044,-nan,-0
1.4,2.13628,0.282095,-nan,0.684044,-nan,-0
1.4,2.26195,0.282095,-nan,0.684044,-nan,-0
1.4,2.38761,0.282095,-nan,0.684044,-nan,-0
1.4,2.51327,0.282095,-nan,0.684044,-nan,-0
1.4,2.63894,0.282095,-nan,0.684044,-nan,-0
1.4,2.7646,0.282095,-nan,0.684044,-nan,-0
1.4,2.89027,0.282095,-nan,0.684044,-nan,-0
1.4,3.01593,0.282095,-nan,0.684044,-nan,-0
1.4,3.14159,0.282095,-nan,0.684044,-nan,0
1.4,3.26726,0.282095,-nan,0.684044,-nan,0
1.4,3.39292,0.282095,-nan,0.684044,-nan,0
1.4,3.51858,0.282095,-nan,0.684044,-nan,0
1.4,3.64425,0.282095,-nan,0.684044,-nan,0
1.4,3.76991,0.282095,-nan,0.684044,-nan,0
1.4,3.89557,0.282095,-nan,0.684044,-nan,0
1.4,4.02124,0.282095,-nan,0.684044,-nan,0
1.4,4.1469,0.282095,-nan,0.684044,-nan,0
1.4,4.27257,0.282095,-nan,0.684044,-nan,0
1.4,4.39823,0.282095,-nan,0.684044,-nan,0
1.4,4.52389,0.282095,-nan,0.684044,-nan,0
1.4,4.64956,0.282095,-nan,0.684044,-nan,0
1.4,4.77522,0.282095,-nan,0.684044,-nan,-0
1.4,4.90088,0.282095,-nan,0.684044,-nan,-0
1.4,5.02655,0.282095,-nan,0.684044,-nan,-0
1.4,5.15221,0.282095,-nan,0.684044,-nan,-0
1.4,5.27788,0.282095,-nan,0.684044,-nan,-0
1.4,5.40354,0.282095,-nan,0.684044,-nan,-0
1.4,5.5292,0.282095,-nan,0.684044,-nan,-0
1.4,5.65487,0.282095,-nan,0.684044,-nan,-0
1.4,5.78053,0.282095,-nan,0.684044,-nan,-0
1.4,5.90619,0.282095,-nan,0.684044,-nan,-0
1.4,6.03186,0.282095,-nan,0.684044,-nan,-0
1.4,6.15752,0.282095,-nan,0.684044,-nan,-0
1.44,0,0.282095,-nan,0.703588,-nan,0
1.44,0.125664,0.282095,-nan,0.703588,-nan,0
1.44,0.251327,0.282095,-nan,0.703588,-nan,0
1.44,0.376991,0.282095,-nan,0.703588,-nan,0
1.44,0.502655,0.282095,-nan,0.703588,-nan,0
1.44,0.628319,0.282095,-nan,0.703588,-nan,0
1.44,0.753982,0.282095,-nan,0.703588,-nan,0
1.44,0.879646,0.282095,-nan,0.703588,-nan,0
1.44,1.00531,0.282095,-nan,0.703588,-nan,0
1.44,1.13097,0.282095,-nan,0.703588,-nan,0
1.44,1.25664,0.282095,-nan,0.703588,-nan,0
1.44,1.3823,0.282095,-nan,0.703588,-nan,0
1.44,1.50796,0.282095,-nan,0.703588,-nan,0
1.44,1.63363,0.282095,-nan,0.703588,-nan,-0
1.44,1.75929,0.282095,-nan,0.703588,-nan,-0
1.44,1.88496,0.282095,-nan,0.703588,-nan,-0
1.44,2.01062,0.282095,-nan,0.703588,-nan,-0
1.44,2.13628,0.282095,-nan,0.703588,-nan,-0
1.44,2.26195,0.282095,-nan,0.703588,-nan,-0
1.44,2.38761,0.282095,-nan,0.703588,-nan,-0
1.44,2.51327,0.282095,-nan,0.703588,-nan,-0
1.44,2.63894,0.282095,-nan,0.703588,-nan,-0
1.44,2.7646,0.282095,-nan,0.703588,-nan,-0
1.44,2.89027,0.282095,-nan,0.703588,-nan,-0
1.44,3.01593,0.282095,-nan,0.703588,-nan,-0
1.44,3.14159,0.282095,-nan,0.703588,-nan,0
1.44,3.26726,0.282095,-nan,0.703588,-nan,0
1.44,3.39292,0.282095,-nan,0.703588,-nan,0
1.44,3.51858,0.282095,-nan,0.703588,-nan,0
1.44,3.64425,0.282095,-nan,0.703588,-nan,0
1.44,3.76991,0.282095,-nan,0.703588,-nan,0
1.44,3.89557,0.282095,-nan,0.703588,-nan,0
1.44,4.02124,0.282095,-nan,0.703588,-nan,0
1.44,4.1469,0.282095,-nan,0.703588,-nan,0
1.44,4.27257,0.282095,-nan,0.703588,-nan,0
1.44,4.39823,0.282095,-nan,0.703588,-nan,0
1.44,4.52389,0.282095,-nan,0.703588,-nan,0
1.44,4.64956,0.282095,-nan,0.703588,-nan,0
1.44,4.77522,0.282095,-nan,0.703588,-nan,-0
1.44,4.90088,0.282095,-nan,0.703588,-nan,-0
1.44,5.02655,0.282095,-nan,0.703588,-nan,-0
1.44,5.15221,0.282095,-nan,0.703588,-nan,-0
1.44,5.27788,0.282095,-nan,0.703588,-nan,-0
1.44,5.40354,0.282095,-nan,0.703588,-nan,-0
1.44,5.5292,0.282095,-nan,0.703588,-nan,-0
1.44,5.65487,0.282095,-nan,0.703588,-nan,-0
1.44,5.78053,0.282095,-nan,0.703588,-nan,-0
1.44,5.90619,0.282095,-nan,0.703588,-nan,-0
1.44,6.03186,0.282095,-nan,0.703588,-nan,-0
1.44,6.15752,0.282095,-nan,0.703588,-nan,-0
1.48,0,0.282095,-nan,0.723132,-nan,0
1.48,0.125664,0.282095,-nan,0.723132,-nan,0
1.48,0.251327,0.282095,-nan,0.723132,-nan,0
1.48,0.376991,0.282095,-nan,0.723132,-nan,0
1.48,0.502655,0.282095,-nan,0.723132,-nan,0
1.48,0.628319,0.282095,-nan,0.723132,-nan,0
1.48,0.753982,0.282095,-nan,0.723132,-nan,0
1.48,0.879646,0.282095,-nan,0.723132,-nan,0
1.48,1.00531,0.282095,-nan,0.723132,-nan,0
1.48,1.13097,0.282095,-nan,0.723132,-nan,0
1.48,1.25664,0.282095,-nan,0.723132,-nan,0
1.48,1.3823,0.282095,-nan,0.723132,-nan,0
1.48,1.50796,0.282095,-nan,0.723132,-nan,0
1.48,1.63363,0.282095,-nan,0.723132,-nan,-0
1.48,1.75929,0.282095,-nan,0.723132,-nan,-0
1.48,1.88496,0.282095,-nan,0.723132,-nan,-0
1.48,2.01062,0.282095,-nan,0.723132,-nan,-0
1.48,2.13628,0.282095,-nan,0.723132,-nan,-0
1.48,2.26195,0.282095,-nan,0.723132,-nan,-0
1.48,2.38761,0.282095,-nan,0.723132,-nan,-0
1.48,2.51327,0.282095,-nan,0.723132,-nan,-0
1.48,2.63894,0.282095,-nan,0.723132,-nan,-0
1.48,2.7646,0.282095,-nan,0.723132,-nan,-0
1.48,2.89027,0.282095,-nan,0.723132,-nan,-0
1.48,3.01593,0.282095,-nan,0.723132,-nan,-0
1.48,3.14159,0.282095,-nan,0.723132,-nan,0
1.48,3.26726,0.282095,-nan,0.723132,-nan,0
1.48,3.39292,0.282095,-nan,0.723132,-nan,0
1.48,3.51858,0.282095,-nan,0.723132,-nan,0
1.48,3.64425,0.282095,-nan,0.723132,-nan,0
1.48,3.76991,0.282095,-nan,0.723132,-nan,0
1.48,3.89557,0.282095,-nan,0.723132,-nan,0
1.48,4.02124,0.282095,-nan,0.723132,-nan,0
1.48,4.1469,0.282095,-nan,0.723132,-nan,0
1.48,4.27257,0.282095,-nan,0.723132,-nan,0
1.48,4.39823,0.282095,-nan,0.723132,-nan,0
1.48,4.52389,0.282095,-nan,0.723132,-nan,0
1.48,4.64956,0.282095,-nan,0.723132,-nan,0
1.48,4.77522,0.282095,-nan,0.723132,-nan,-0
1.48,4.90088,0.282095,-nan,0.723132,-nan,-0
1.48,5.02655,0.282095,-nan,0.723132,-nan,-0
1.48,5.15221,0.282095,-nan,0.723132,-nan,-0
1.48,5.27788,0.282095,-nan,0.723132,-nan,-0
1.48,5.40354,0.282095,-nan,0.723132,-nan,-0
1.48,5.5292,0.282095,-nan,0.723132,-nan,-0
1.48,5.65487,0.282095,-nan,0.723132,-nan,-0
1.48,5.78053,0.282095,-nan,0.723132,-nan,-0
1.48,5.90619,0.282095,-nan,0.723132,-nan,-0
1.48,6.03186,0.282095,-nan,0.723132,-nan,-0
1.48,6.15752,0.282095,-nan,0.723132,-nan,-0
1.52,0,0.282095,-nan,0.742676,-nan,0
1.52,0.125664,0.282095,-nan,0.742676,-nan,0
1.52,0.251327,0.282095,-nan,0.742676,-nan,0
1.52,0.376991,0.282095,-nan,0.742676,-nan,0
1.52,0.502655,0.282095,-nan,0.742676,-nan,0
1.52,0.628319,0.282095,-nan,0.742676,-nan,0
1.52,0.753982,0.282095,-nan,0.742676,-nan,0
1.52,0.879646,0.282095,-nan,0.742676,-nan,0
1.52,1.00531,0.282095,-nan,0.742676,-nan,0
1.52,1.13097,0.282095,-nan,0.742676,-nan,0
1.52,1.25664,0.282095,-nan,0.742676,-nan,0
1.52,1.3823,0.282095,-nan,0.742676,-nan,0
1.52,1.50796,0.282095,-nan,0.742676,-nan,0
1.52,1.63363,0.282095,-nan,0.742676,-nan,-0
1.52,1.75929,0.282095,-nan,0.742676,-nan,-0
1.52,1.88496,0.282095,-nan,0.742676,-nan,-0
1.52,2.01062,0.282095,-nan,0.742676,-nan,-0
1.52,2.13628,0.282095,-nan,0.742676,-nan,-0
1.52,2.26195,0.282095,-nan,0.742676,-nan,-0
1.52,2.38761,0.282095,-nan,0.742676,-nan,-0
1.52,2.51327,0.282095,-nan,0.742676,-nan,-0
1.52,2.63894,0.282095,-nan,0.742676,-nan,-0
1.52,2.7646,0.282095,-nan,0.742676,-nan,-0
1.52,2.89027,0.282095,-nan,0.742676,-nan,-0
1.52,3.01593,0.282095,-nan,0.742676,-nan,-0
1.52,3.14159,0.282095,-nan,0.742676,-nan,0
1.52,3.26726,0.282095,-nan,0.742676,-nan,0
1.52,3.39292,0.282095,-nan,0.742676,-nan,0
1.52,3.51858,0.282095,-nan,0.742676,-nan,0
1.52,3.64425,0.282095,-nan,0.742676,-nan,0
1.52,3.76991,0.282095,-nan,0.742676,-nan,0
1.52,3.89557,0.282095,-nan,0.742676,-nan,0
1.52,4.02124,0.282095,-nan,0.742676,-nan,0
1.52,4.1469,0.282095,-nan,0.742676,-nan,0
1.52,4.27257,0.282095,-nan,0.742676,-nan,0
1.52,4.39823,0.282095,-nan,0.742676,-nan,0
1.52,4.52389,0.282095,-nan,0.742676,-nan,0
1.52,4.64956,0.282095,-nan,0.742676,-nan,0
1.52,4.77522,0.282095,-nan,0.742676,-nan,-0
1.52,4.90088,0.282095,-nan,0.742676,-nan,-0
1.52,5.02655,0.282095,-nan,0.742676,-nan,-0
1.52,5.15221,0.282095,-nan,0.742676,-nan,-0
1.52,5.27788,0.282095,-nan,0.742676,-nan,-0
1.52,5.40354,0.282095,-nan,0.742676,-nan,-0
1.52,5.5292,0.282095,-nan,0.742676,-nan,-0
1.52,5.65487,0.282095,-nan,0.742676,-nan,-0
1.52,5.78053,0.282095,-nan,0.742676,-nan,-0
1.52,5.90619,0.282095,-nan,0.742676,-nan,-0
1.52,6.03186,0.282095,-nan,0.742676,-nan,-0
1.52,6.15752,0.282095,-nan,0.742676,-nan,-0
1.56,0,0.282095,-nan,0.76222,-nan,0
1.56,0.125664,0.282095,-nan,0.76222,-nan,0
1.56,0.251327,0.282095,-nan,0.76222,-nan,0
1.56,0.376991,0.282095,-nan,0.76222,-nan,0
1.56,0.502655,0.282095,-nan,0.76222,-nan,0
1.56,0.628319,0.282095,-nan,0.76222,-nan,0
1.56,0.753982,0.282095,-nan,0.76222,-nan,0
1.56,0.879646,0.282095,-nan,0.76222,-nan,0
1.56,1.00531,0.282095,-nan,0.76222,-nan,0
1.56,1.13097,0.282095,-nan,0.76222,-nan,0
1.56,1.25664,0.282095,-nan,0.76222,-nan,0
1.56,1.3823,0.282095,-nan,0.76222,-nan,0
1.56,1.50796,0.282095,-nan,0.76222,-nan,0
1.56,1.63363,0.282095,-nan,0.76222,-nan,-0
1.56,1.75929,0.282095,-nan,0.76222,-nan,-0
1.56,1.88496,0.282095,-nan,0.76222,-nan,-0
1.56,2.01062,0.282095,-nan,0.76222,-nan,-0
1.56,2.13628,0.282095,-nan,0.76222,-nan,-0
1.56,2.26195,0.282095,-nan,0.76222,-nan,-0
1.56,2.38761,0.282095,-nan,0.76222,-nan,-0
1.56,2.51327,0.282095,-nan,0.76222,-nan,-0
1.56,2.63894,0.282095,-nan,0.76222,-nan,-0
1.56,2.7646,0.282095,-nan,0.76222,-nan,-0
1.56,2.89027,0.282095,-nan,0.76222,-nan,-0
1.56,3.01593,0.282095,-nan,0.76222,-nan,-0
1.56,3.14159,0.282095,-nan,0.76222,-nan,0
1.56,3.26726,0.282095,-nan,0.76222,-nan,0
1.56,3.39292,0.282095,-nan,0.76222,-nan,0
1.56,3.51858,0.282095,-nan,0.76222,-nan,0
1.56,3.64425,0.282095,-nan,0.76222,-nan,0
1.56,3.76991,0.282095,-nan,0.76222,-nan,0
1.56,3.89557,0.282095,-nan,0.76222,-nan,0
1.56,4.02124,0.282095,-nan,0.76222,-nan,0
1.56,4.1469,0.282095,-nan,0.76222,-nan,0
1.56,4.27257,0.282095,-nan,0.76222,-nan,0
1.56,4.39823,0.282095,-nan,0.76222,-nan,0
1.56,4.52389,0.282095,-nan,0.76222,-nan,0
1.56,4.64956,0.282095,-nan,0.76222,-nan,0
1.56,4.77522,0.282095,-nan,0.76222,-nan,-0
1.56,4.90088,0.282095,-nan,0.76222,-nan,-0
1.56,5.02655,0.282095,-nan,0.76222,-nan,-0
1.56,5.15221,0.282095,-nan,0.76222,-nan,-0
1.56,5.27788,0.282095,-nan,0.76222,-nan,-0
1.56,5.40354,0.282095,-nan,0.76222,-nan,-0
1.56,5.5292,0.282095,-nan,0.76222,-nan,-0
1.56,5.65487,0.282095,-nan,0.76222,-nan,-0
1.56,5.78053,0.282095,-nan,0.76222,-nan,-0
1.56,5.90619,0.282095,-nan,0.76222,-nan,-0
1.56,6.03186,0.282095,-nan,0.76222,-nan,-0
1.56,6.15752,0.282095,-nan,0.76222,-nan,-0
1.6,0,0.282095,-nan,0.781764,-nan,0
1.6,0.125664,0.282095,-nan,0.781764,-nan,0
1.6,0.251327,0.282095,-nan,0.781764,-nan,0
1.6,0.376991,0.282095,-nan,0.781764,-nan,0
1.6,0.502655,0.282095,-nan,0.781764,-nan,0
1.6,0.628319,0.282095,-nan,0.781764,-nan,0
1.6,0.753982,0.282095,-nan,0.781764,-nan,0
1.6,0.879646,0.282095,-nan,0.781764,-nan,0
1.6,1.00531,0.282095,-nan,0.781764,-nan,0
1.6,1.13097,0.282095,-nan,0.781764,-nan,0
1.6,1.25664,0.282095,-nan,0.781764,-nan,0
1.6,1.3823,0.282095,-nan,0.781764,-nan,0
1.6,1.50796,0.282095,-nan,0.781764,-nan,0
1.6,1.63363,0.282095,-nan,0.781764,-nan,-0
1.6,1.75929,0.282095,-nan,0.781764,-nan,-0
1.6,1.88496,0.282095,-nan,0.781764,-nan,-0
1.6,2.01062,0.282095,-nan,0.781764,-nan,-0
1.6,2.13628,0.282095,-nan,0.781764,-nan,-0
1.6,2.26195,0.282095,-nan,0.781764,-nan,-0
1.6,2.38761,0.282095,-nan,0.781764,-nan,-0
1.6,2.51327,0.282095,-nan,0.781764,-nan,-0
1.6,2.63894,0.282095,-nan,0.781764,-nan,-0
1.6,2.7646,0.282095,-nan,0.781764,-nan,-0
1.6,2.89027,0.282095,-nan,0.781764,-nan,-0
1.6,3.01593,0.282095,-nan,0.781764,-nan,-0
1.6,3.14159,0.282095,-nan,0.781764,-nan,0
1.6,3.26726,0.282095,-nan,0.781764,-nan,0
1.6,3.39292,0.282095,-nan,0.781764,-nan,0
1.6,3.51858,0.282095,-nan,0.781764,-nan,0
1.6,3.64425,0.282095,-nan,0.781764,-nan,0
1.6,3.76991,0.282095,-nan,0.781764,-nan,0
1.6,3.89557,0.282095,-nan,0.781764,-nan,0
1.6,4.02124,0.282095,-nan,0.781764,-nan,0
1.6,4.1469,0.282095,-nan,0.781764,-nan,0
1.6,4.27257,0.282095,-nan,0.781764,-nan,0
1.6,4.39823,0.282095,-nan,0.781764,-nan,0
1.6,4.52389,0.282095,-nan,0.781764,-nan,0
1.6,4.64956,0.282095,-nan,0.781764,-nan,0
1.6,4.77522,0.282095,-nan,0.781764,-nan,-0
1.6,4.90088,0.282095,-nan,0.781764,-nan,-0
1.6,5.02655,0.282095,-nan,0.781764,-nan,-0
1.6,5.15221,0.282095,-nan,0.781764,-nan,-0
1.6,5.27788,0.282095,-nan,0.781764,-nan,-0
1.6,5.40354,0.282095,-nan,0.781764,-nan,-0
1.6,5.5292,0.282095,-nan,0.781764,-nan,-0
1.6,5.65487,0.282095,-nan,0.781764,-nan,-0
1.6,5.78053,0.282095,-nan,0.781764,-nan,-0
1.6,5.90619,0.282095,-nan,0.781764,-nan,-0
1.6,6.03186,0.282095,-nan,0.781764,-nan,-0
1.6,6.15752,0.282095,-nan,0.781764,-nan,-0
1.64,0,0.282095,-nan,0.801308,-nan,0
1.64,0.125664,0.282095,-nan,0.801308,-nan,0
1.64,0.251327,0.282095,-nan,0.801308,-nan,0
1.64,0.376991,0.282095,-nan,0.801308,-nan,0
1.64,0.502655,0.282095,-nan,0.801308,-nan,0
1.64,0.628319,0.282095,-nan,0.801308,-nan,0
1.64,0.753982,0.282095,-nan,0.801308,-nan,0
1.64,0.879646,0.282095,-nan,0.801308,-nan,0
1.64,1.00531,0.282095,-nan,0.801308,-nan,0
1.64,1.13097,0.282095,-nan,0.801308,-nan,0
1.64,1.25664,0.282095,-nan,0.801308,-nan,0
1.64,1.3823,0.282095,-nan,0.801308,-nan,0
1.64,1.50796,0.282095,-nan,0.801308,-nan,0
1.64,1.63363,0.282095,-nan,0.801308,-nan,-0
1.64,1.75929,0.282095,-nan,0.801308,-nan,-0
1.64,1.88496,0.282095,-nan,0.801308,-nan,-0
1.64,2.01062,0.282095,-nan,0.801308,-nan,-0
1.64,2.13628,0.282095,-nan,0.801308,-nan,-0
1.64,2.26195,0.282095,-nan,0.801308,-nan,-0
1.64,2.38761,0.282095,-nan,0.801308,-nan,-0
1.64,2.51327,0.282095,-nan,0.801308,-nan,-0
1.64,2.63894,0.282095,-nan,0.801308,-nan,-0
1.64,2.7646,0.282095,-nan,0.801308,-nan,-0
1.64,2.89027,0.282095,-nan,0.801308,-nan,-0
1.64,3.01593,0.282095,-nan,0.801308,-nan,-0
1.64,3.14159,0.282095,-nan,0.801308,-nan,0
1.64,3.26726,0.282095,-nan,0.801308,-nan,0
1.64,3.39292,0.282095,-nan,0.801308,-nan,0
1.64,3.51858,0.282095,-nan,0.801308,-nan,0
1.64,3.64425,0.282095,-nan,0.801308,-nan,0
1.64,3.76991,0.282095,-nan,0.801308,-nan,0
1.64,3.89557,0.282095,-nan,0.801308,-nan,0
1.64,4.02124,0.282095,-nan,0.801308,-nan,0
1.64,4.1469,0.282095,-nan,0.801308,-nan,0
1.64,4.27257,0.282095,-nan,0.801308,-nan,0
1.64,4.39823,0.282095,-nan,0.801308,-nan,0
1.64,4.52389,0.282095,-nan,0.801308,-nan,0
1.64,4.64956,0.282095,-nan,0.801308,-nan,0
1.64,4.77522,0.282095,-nan,0.801308,-nan,-0
1.64,4.90088,0.282095,-nan,0.801308,-nan,-0
1.64,5.02655,0.282095,-nan,0.801308,-nan,-0
1.64,5.15221,0.282095,-nan,0.801308,-nan,-0
1.64,5.27788,0.282095,-nan,0.801308,-nan,-0
1.64,5.40354,0.282095,-nan,0.801308,-nan,-0
1.64,5.5292,0.282095,-nan,0.801308,-nan,-0
1.64,5.65487,0.282095,-nan,0.801308,-nan,-0
1.64,5.78053,0.282095,-nan,0.801308,-nan,-0
1.64,5.90619,0.282095,-nan,0.801308,-nan,-0
1.64,6.03186,0.282095,-nan,0.801308,-nan,-0
1.64,6.15752,0.282095,-nan,0.801308,-nan,-0
1.68,0,0.282095,-nan,0.820852,-nan,0
1.68,0.125664,0.282095,-nan,0.820852,-nan,0
1.68,0.251327,0.282095,-nan,0.820852,-nan,0
1.68,0.376991,0.282095,-nan,0.820852,-nan,0
1.68,0.502655,0.282095,-nan,0.820852,-nan,0
1.68,0.628319,0.282095,-nan,0.820852,-nan,0
1.68,0.753982,0.282095,-nan,0.820852,-nan,0
1.68,0.879646,0.282095,-nan,0.820852,-nan,0
1.68,1.00531,0.282095,-nan,0.820852,-nan,0
1.68,1.13097,0.282095,-nan,0.820852,-nan,0
1.68,1.25664,0.282095,-nan,0.820852,-nan,0
1.68,1.3823,0.282095,-nan,0.820852,-nan,0
1.68,1.50796,0.282095,-nan,0.820852,-nan,0
1.68,1.63363,0.282095,-nan,0.820852,-nan,-0
1.68,1.75929,0.282095,-nan,0.820852,-nan,-0
1.68,1.88496,0.282095,-nan,0.820852,-nan,-0
1.68,2.01062,0.282095,-nan,0.820852,-nan,-0
1.68,2.13628,0.282095,-nan,0.820852,-nan,-0
1.68,2.26195,0.282095,-nan,0.820852,-nan,-0
1.68,2.38761,0.282095,-nan,0.820852,-nan,-0
1.68,2.51327,0.282095,-nan,0.820852,-nan,-0
1.68,2.63894,0.282095,-nan,0.820852,-nan,-0
1.68,2.7646,0.282095,-nan,0.820852,-nan,-0
1.68,2.89027,0.282095,-nan,0.820852,-nan,-0
1.68,3.01593,0.282095,-nan,0.820852,-nan,-0
1.68,3.14159,0.282095,-nan,0.820852,-nan,0
1.68,3.26726,0.282095,-nan,0.820852,-nan,0
1.68,3.39292,0.282095,-nan,0.820852,-nan,0
1.68,3.51858,0.282095,-nan,0.820852,-nan,0
1.68,3.64425,0.282095,-nan,0.820852,-nan,0
1.68,3.76991,0.282095,-nan,0.820852,-nan,0
1.68,3.89557,0.282095,-nan,0.820852,-nan,0
1.68,4.02124,0.282095,-nan,0.820852,-nan,0
1.68,4.1469,0.282095,-nan,0.820852,-nan,0
1.68,4.27257,0.282095,-nan,0.820852,-nan,0
1.68,4.39823,0.282095,-nan,0.820852,-nan,0
1.68,4.52389,0.282095,-nan,0.820852,-nan,0
1.68,4.64956,0.282095,-nan,0.820852,-nan,0
1.68,4.77522,0.282095,-nan,0.820852,-nan,-0
1.68,4.90088,0.282095,-nan,0.820852,-nan,-0
1.68,5.02655,0.282095,-nan,0.820852,-nan,-0
1.68,5.15221,0.282095,-nan,0.820852,-nan,-0
1.68,5.27788,0.282095,-nan,0.820852,-nan,-0
1.68,5.40354,0.282095,-nan,0.820852,-nan,-0
1.68,5.5292,0.282095,-nan,0.820852,-nan,-0
1.68,5.65487,0.282095,-nan,0.820852,-nan,-0
1.68,5.78053,0.282095,-nan,0.820852,-nan,-0
1.68,5.90619,0.282095,-nan,0.820852,-nan,-0
1.68,6.03186,0.282095,-nan,0.820852,-nan,-0
1.68,6.15752,0.282095,-nan,0.820852,-nan,-0
1.72,0,0.282095,-nan,0.840396,-nan,0
1.72,0.125664,0.282095,-nan,0.840396,-nan,0
1.72,0.251327,0.282095,-nan,0.840396,-nan,0
1.72,0.376991,0.282095,-nan,0.840396,-nan,0
1.72,0.502655,0.282095,-nan,0.840396,-nan,0
1.72,0.628319,0.282095,-nan,0.840396,-nan,0
1.72,0.753982,0.282095,-nan,0.840396,-nan,0
1.72,0.879646,0.282095,-nan,0.840396,-nan,0
1.72,1.00531,0.282095,-nan,0.840396,-nan,0
1.72,1.13097,0.282095,-nan,0.840396,-nan,0
1.72,1.25664,0.282095,-nan,0.840396,-nan,0
1.72,1.3823,0.282095,-nan,0.840396,-nan,0
1.72,1.50796,0.282095,-nan,0.840396,-nan,0
1.72,1.63363,0.282095,-nan,0.840396,-nan,-0
1.72,1.75929,0.282095,-nan,0.840396,-nan,-0
1.72,1.88496,0.282095,-nan,0.840396,-nan,-0
1.72,2.01062,0.282095,-nan,0.840396,-nan,-0
1.72,2.13628,0.282095,-nan,0.840396,-nan,-0
1.72,2.26195,0.282095,-nan,0.840396,-nan,-0
1.72,2.38761,0.282095,-nan,0.840396,-nan,-0
1.72,2.51327,0.282095,-nan,0.840396,-nan,-0
1.72,2.63894,0.282095,-nan,0.840396,-nan,-0
1.72,2.7646,0.282095,-nan,0.840396,-nan,-0
1.72,2.89027,0.282095,-nan,0.840396,-nan,-0
1.72,3.01593,0.282095,-nan,0.840396,-nan,-0
1.72,3.14159,0.282095,-nan,0.840396,-nan,0
1.72,3.26726,0.282095,-nan,0.840396,-nan,0
1.72,3.39292,0.282095,-nan,0.840396,-nan,0
1.72,3.51858,0.282095,-nan,0.840396,-nan,0
1.72,3.64425,0.282095,-nan,0.840396,-nan,0
1.72,3.76991,0.282095,-nan,0.840396,-nan,0
1.72,3.89557,0.282095,-nan,0.840396,-nan,0
1.72,4.02124,0.282095,-nan,0.840396,-nan,0
1.72,4.1469,0.282095,-nan,0.840396,-nan,0
1.72,4.27257,0.282095,-nan,0.840396,-nan,0
1.72,4.39823,0.282095,-nan,0.840396,-nan,0
1.72,4.52389,0.282095,-nan,0.840396,-nan,0
1.72,4.64956,0.282095,-nan,0.840396,-nan,0
1.72,4.77522,0.282095,-nan,0.840396,-nan,-0
1.72,4.90088,0.282095,-nan,0.840396,-nan,-0
1.72,5.02655,0.282095,-nan,0.840396,-nan,-0
1.72,5.15221,0.282095,-nan,0.840396,-nan,-0
1.72,5.27788,0.282095,-nan,0.840396,-nan,-0
1.72,5.40354,0.282095,-nan,0.840396,-nan,-0
1.72,5.5292,0.282095,-nan,0.840396,-nan,-0
1.72,5.65487,0.282095,-nan,0.840396,-nan,-0
1.72,5.78053,0.282095,-nan,0.840396,-nan,-0
1.72,5.90619,0.282095,-nan,0.840396,-nan,-0
1.72,6.03186,0.282095,-nan,0.840396,-nan,-0
1.72,6.15752,0.282095,-nan,0.840396,-nan,-0
1.76,0,0.282095,-nan,0.85994,-nan,0
1.76,0.125664,0.282095,-nan,0.85994,-nan,0
1.76,0.251327,0.282095,-nan,0.85994,-nan,0
1.76,0.376991,0.282095,-nan,0.85994,-nan,0
1.76,0.502655,0.282095,-nan,0.85994,-nan,0
1.76,0.628319,0.282095,-nan,0.85994,-nan,0
1.76,0.753982,0.282095,-nan,0.85994,-nan,0
1.76,0.879646,0.282095,-nan,0.85994,-nan,0
1.76,1.00531,0.282095,-nan,0.85994,-nan,0
1.76,1.13097,0.282095,-nan,0.85994,-nan,0
1.76,1.25664,0.282095,-nan,0.85994,-nan,0
1.76,1.3823,0.282095,-nan,0.85994,-nan,0
1.76,1.50796,0.282095,-nan,0.85994,-nan,0
1.76,1.63363,0.282095,-nan,0.85994,-nan,-0
1.76,1.75929,0.282095,-nan,0.85994,-nan,-0
1.76,1.88496,0.282095,-nan,0.85994,-nan,-0
1.76,2.01062,0.282095,-nan,0.85994,-nan,-0
1.76,2.13628,0.282095,-nan,0.85994,-nan,-0
1.76,2.26195,0.282095,-nan,0.85994,-nan,-0
1.76,2.38761,0.282095,-nan,0.85994,-nan,-0
1.76,2.51327,0.282095,-nan,0.85994,-nan,-0
1.76,2.63894,0.282095,-nan,0.85994,-nan,-0
1.76,2.7646,0.282095,-nan,0.85994,-nan,-0
1.76,2.89027,0.282095,-nan,0.85994,-nan,-0
1.76,3.01593,0.282095,-nan,0.85994,-nan,-0
1.76,3.14159,0.282095,-nan,0.85994,-nan,0
1.76,3.26726,0.282095,-nan,0.85994,-nan,0
1.76,3.39292,0.282095,-nan,0.85994,-nan,0
1.76,3.51858,0.282095,-nan,0.85994,-nan,0
1.76,3.64425,0.282095,-nan,0.85994,-nan,0
1.76,3.76991,0.282095,-nan,0.85994,-nan,0
1.76,3.89557,0.282095,-nan,0.85994,-nan,0
1.76,4.02124,0.282095,-nan,0.85994,-nan,0
1.76,4.1469,0.282095,-nan,0.85994,-nan,0
1.76,4.27257,0.282095,-nan,0.85994,-nan,0
1.76,4.39823,0.282095,-nan,0.85994,-nan,0
1.76,4.52389,0.282095,-nan,0.85994,-nan,0
1.76,4.64956,0.282095,-nan,0.85994,-nan,0
