my,phi,v0,v1,v2,v3,v4,v5,v6,v7,v8
0,4.27257,0.282095,0.442101,0,0.208037,0.420912,0,-0.315392,0,-0.348208
0,4.39823,0.282095,0.464689,0,0.150986,0.321092,0,-0.315392,0,-0.441945
0,4.52389,0.282095,0.479948,0,0.091555,0.201097,0,-0.315392,0,-0.507913
0,4.64956,0.282095,0.487638,0,0.0306796,0.0684663,0,-0.315392,0,-0.541967
0,4.77522,0.282095,0.487638,0,-0.0306796,-0.0684663,0,-0.315392,-0,-0.541967
0,4.90088,0.282095,0.479948,0,-0.091555,-0.201097,0,-0.315392,-0,-0.507913
0,5.02655,0.282095,0.464689,0,-0.150986,-0.321092,0,-0.315392,-0,-0.441945
0,5.15221,0.282095,0.442101,0,-0.208037,-0.420912,0,-0.315392,-0,-0.348208
0,5.27788,0.282095,0.412541,0,-0.261806,-0.494284,0,-0.315392,-0,-0.232592
0,5.40354,0.282095,0.376475,0,-0.311447,-0.536598,0,-0.315392,-0,-0.102362
0,5.5292,0.282095,0.334471,0,-0.356176,-0.545196,0,-0.315392,-0,0.0343008
0,5.65487,0.282095,0.287193,0,-0.395288,-0.519538,0,-0.315392,-0,0.168808
0,5.78053,0.282095,0.235386,0,-0.428166,-0.461235,0,-0.315392,-0,0.292708
0,5.90619,0.282095,0.179867,0,-0.454291,-0.37395,0,-0.315392,-0,0.398217
0,6.03186,0.282095,0.121511,0,-0.473252,-0.26317,0,-0.315392,-0,0.478704
0,6.15752,0.282095,0.0612381,0,-0.48475,-0.135853,0,-0.315392,-0,0.529112
0,6.28319,0.282095,-3.14293e-16,0,-0.488603,7.02781e-16,-0,-0.315392,-0,0.546274
0.04,0,0.282095,-0,0.0195441,-0.488211,0,-0,-0.313878,-0.043667,0.5454
0.04,0.125664,0.282095,-0.0611891,0.0195441,-0.484362,0.135636,-0.00547292,-0.313878,-0.0433226,0.528265
0.04,0.251327,0.282095,-0.121413,0.0195441,-0.472873,0.262749,-0.0108595,-0.313878,-0.0422951,0.477938
0.04,0.376991,0.282095,-0.179723,0.0195441,-0.453928,0.373352,-0.0160749,-0.313878,-0.0406005,0.39758
0.04,0.502655,0.282095,-0.235198,0.0195441,-0.427823,0.460497,-0.0210367,-0.313878,-0.0382657,0.29224
0.04,0.628319,0.282095,-0.286964,0.0195441,-0.394971,0.518706,-0.0256668,-0.313878,-0.0353273,0.168538
0.04,0.753982,0.282095,-0.334204,0.0195441,-0.355891,0.544324,-0.0298921,-0.313878,-0.0318318,0.034246
0.04,0.879646,0.282095,-0.376173,0.0195441,-0.311198,0.53574,-0.033646,-0.313878,-0.0278344,-0.102198
0.04,1.00531,0.282095,-0.412211,0.0195441,-0.261597,0.493493,-0.0368692,-0.313878,-0.0233979,-0.23222
0.04,1.13097,0.282095,-0.441747,0.0195441,-0.20787,0.420238,-0.039511,-0.313878,-0.0185925,-0.347651
0.04,1.25664,0.282095,-0.464317,0.0195441,-0.150866,0.320578,-0.0415297,-0.313878,-0.0134938,-0.441238
0.04,1.3823,0.282095,-0.479564,0.0195441,-0.0914817,0.200775,-0.0428935,-0.313878,-0.00818237,-0.5071
0.04,1.50796,0.282095,-0.487248,0.0195441,-0.0306551,0.0683568,-0.0435808,-0.313878,-0.00274187,-0.5411
0.04,1.63363,0.282095,-0.487248,0.0195441,0.0306551,-0.0683568,-0.0435808,-0.313878,0.00274187,-0.5411
0.04,1.75929,0.282095,-0.479564,0.0195441,0.0914817,-0.200775,-0.0428935,-0.313878,0.00818237,-0.5071
0.04,1.88496,0.282095,-0.464317,0.0195441,0.150866,-0.320578,-0.0415297,-0.313878,0.0134938,-0.441238
0.04,2.01062,0.282095,-0.441747,0.0195441,0.20787,-0.420238,-0.039511,-0.313878,0.0185925,-0.347651
0.04,2.13628,0.282095,-0.412211,0.0195441,0.261597,-0.493493,-0.0368692,-0.313878,0.0233979,-0.23222
0.04,2.26195,0.282095,-0.376173,0.0195441,0.311198,-0.53574,-0.033646,-0.313878,0.0278344,-0.102198
0.04,2.38761,0.282095,-0.334204,0.0195441,0.355891,-0.544324,-0.0298921,-0.313878,0.0318318,0.034246
0.04,2.51327,0.282095,-0.286964,0.0195441,0.394971,-0.518706,-0.0256668,-0.313878,0.0353273,0.168538
0.04,2.63894,0.282095,-0.235198,0.0195441,0.427823,-0.460497,-0.0210367,-0.313878,0.0382657,0.29224
0.04,2.7646,0.282095,-0.179723,0.0195441,0.453928,-0.373352,-0.0160749,-0.313878,0.0406005,0.39758
0.04,2.89027,0.282095,-0.121413,0.0195441,0.472873,-0.262749,-0.0108595,-0.313878,0.0422951,0.477938
0.04,3.01593,0.282095,-0.0611891,0.0195441,0.484362,-0.135636,-0.00547292,-0.313878,0.0433226,0.528265
0.04,3.14159,0.282095,1.57021e-16,0.0195441,0.488211,3.50828e-16,1.40444e-17,-0.313878,0.043667,0.5454
0.04,3.26726,0.282095,0.0611891,0.0195441,0.484362,0.135636,0.00547292,-0.313878,0.0433226,0.528265
0.04,3.39292,0.282095,0.121413,0.0195441,0.472873,0.262749,0.0108595,-0.313878,0.0422951,0.477938
0.04,3.51858,0.282095,0.179723,0.0195441,0.453928,0.373352,0.0160749,-0.313878,0.0406005,0.39758
0.04,3.64425,0.282095,0.235198,0.0195441,0.427823,0.460497,0.0210367,-0.313878,0.0382657,0.29224
0.04,3.76991,0.282095,0.286964,0.0195441,0.394971,0.518706,0.0256668,-0.313878,0.0353273,0.168538
0.04,3.89557,0.282095,0.334204,0.0195441,0.355891,0.544324,0.0298921,-0.313878,0.0318318,0.034246
0.04,4.02124,0.282095,0.376173,0.0195441,0.311198,0.53574,0.033646,-0.313878,0.0278344,-0.102198
0.04,4.1469,0.282095,0.412211,0.0195441,0.261597,0.493493,0.0368692,-0.313878,0.0233979,-0.23222
0.04,4.27257,0.282095,0.441747,0.0195441,0.20787,0.420238,0.039511,-0.313878,0.0185925,-0.347651
0.04,4.39823,0.282095,0.464317,0.0195441,0.150866,0.320578,0.0415297,-0.313878,0.0134938,-0.441238
0.04,4.52389,0.282095,0.479564,0.0195441,0.0914817,0.200775,0.0428935,-0.313878,0.00818237,-0.5071
0.04,4.64956,0.282095,0.487248,0.0195441,0.0306551,0.0683568,0.0435808,-0.313878,0.00274187,-0.5411
0.04,4.77522,0.282095,0.487248,0.0195441,-0.0306551,-0.0683568,0.0435808,-0.313878,-0.00274187,-0.5411
0.04,4.90088,0.282095,0.479564,0.0195441,-0.0914817,-0.200775,0.0428935,-0.313878,-0.00818237,-0.5071
0.04,5.02655,0.282095,0.464317,0.0195441,-0.150866,-0.320578,0.0415297,-0.313878,-0.0134938,-0.441238
0.04,5.15221,0.282095,0.441747,0.0195441,-0.20787,-0.420238,0.039511,-0.313878,-0.0185925,-0.347651
0.04,5.27788,0.282095,0.412211,0.0195441,-0.261597,-0.493493,0.0368692,-0.313878,-0.0233979,-0.23222
0.04,5.40354,0.282095,0.376173,0.0195441,-0.311198,-0.53574,0.033646,-0.313878,-0.0278344,-0.102198
0.04,5.5292,0.282095,0.334204,0.0195441,-0.355891,-0.544324,0.0298921,-0.313878,-0.0318318,0.034246
0.04,5.65487,0.282095,0.286964,0.0195441,-0.394971,-0.518706,0.0256668,-0.313878,-0.0353273,0.168538
0.04,5.78053,0.282095,0.235198,0.0195441,-0.427823,-0.460497,0.0210367,-0.313878,-0.0382657,0.29224
0.04,5.90619,0.282095,0.179723,0.0195441,-0.453928,-0.373352,0.0160749,-0.313878,-0.0406005,0.39758
0.04,6.03186,0.282095,0.121413,0.0195441,-0.472873,-0.262749,0.0108595,-0.313878,-0.0422951,0.477938
0.04,6.15752,0.282095,0.0611891,0.0195441,-0.484362,-0.135636,0.00547292,-0.313878,-0.0433226,0.528265
0.04,6.28319,0.282095,-3.14042e-16,0.0195441,-0.488211,7.01656e-16,-2.80887e-17,-0.313878,-0.043667,0.5454
0.08,0,0.282095,-0,0.0390882,-0.487036,0,-0,-0.309336,-0.0871237,0.542778
0.08,0.125664,0.282095,-0.0610419,0.0390882,-0.483196,0.134983,-0.0109195,-0.309336,-0.0864367,0.525726
0.08,0.251327,0.282095,-0.121121,0.0390882,-0.471735,0.261485,-0.0216668,-0.309336,-0.0843866,0.47564
0.08,0.376991,0.282095,-0.17929,0.0390882,-0.452835,0.371557,-0.0320724,-0.309336,-0.0810056,0.395668
0.08,0.502655,0.282095,-0.234632,0.0390882,-0.426793,0.458283,-0.0419722,-0.309336,-0.0763471,0.290835
0.08,0.628319,0.282095,-0.286273,0.0390882,-0.394021,0.516213,-0.05121,-0.309336,-0.0704846,0.167728
0.08,0.753982,0.282095,-0.333399,0.0390882,-0.355034,0.541707,-0.0596403,-0.309336,-0.0635105,0.0340813
0.08,0.879646,0.282095,-0.375268,0.0390882,-0.310449,0.533164,-0.06713,-0.309336,-0.0555348,-0.101706
0.08,1.00531,0.282095,-0.411218,0.0390882,-0.260967,0.49112,-0.073561,-0.309336,-0.0466832,-0.231104
0.08,1.13097,0.282095,-0.440684,0.0390882,-0.20737,0.418218,-0.0788319,-0.309336,-0.0370955,-0.34598
0.08,1.25664,0.282095,-0.463199,0.0390882,-0.150503,0.319037,-0.0828596,-0.309336,-0.0269227,-0.439117
0.08,1.3823,0.282095,-0.47841,0.0390882,-0.0912615,0.19981,-0.0855805,-0.309336,-0.0163254,-0.504662
0.08,1.50796,0.282095,-0.486075,0.0390882,-0.0305813,0.0680281,-0.0869518,-0.309336,-0.00547054,-0.538498
0.08,1.63363,0.282095,-0.486075,0.0390882,0.0305813,-0.0680281,-0.0869518,-0.309336,0.00547054,-0.538498
0.08,1.75929,0.282095,-0.47841,0.0390882,0.0912615,-0.19981,-0.0855805,-0.309336,0.0163254,-0.504662
0.08,1.88496,0.282095,-0.463199,0.0390882,0.150503,-0.319037,-0.0828596,-0.309336,0.0269227,-0.439117
0.08,2.01062,0.282095,-0.440684,0.0390882,0.20737,-0.418218,-0.0788319,-0.309336,0.0370955,-0.34598
0.08,2.13628,0.282095,-0.411218,0.0390882,0.260967,-0.49112,-0.073561,-0.309336,0.0466832,-0.231104
0.08,2.26195,0.282095,-0.375268,0.0390882,0.310449,-0.533164,-0.06713,-0.309336,0.0555348,-0.101706
0.08,2.38761,0.282095,-0.333399,0.0390882,0.355034,-0.541707,-0.0596403,-0.309336,0.0635105,0.0340813
0.08,2.51327,0.282095,-0.286273,0.0390882,0.394021,-0.516213,-0.05121,-0.309336,0.0704846,0.167728
0.08,2.63894,0.282095,-0.234632,0.0390882,0.426793,-0.458283,-0.0419722,-0.309336,0.0763471,0.290835
0.08,2.7646,0.282095,-0.17929,0.0390882,0.452835,-0.371557,-0.0320724,-0.309336,0.0810056,0.395668
0.08,2.89027,0.282095,-0.121121,0.0390882,0.471735,-0.261485,-0.0216668,-0.309336,0.0843866,0.47564
0.08,3.01593,0.282095,-0.0610419,0.0390882,0.483196,-0.134983,-0.0109195,-0.309336,0.0864367,0.525726
0.08,3.14159,0.282095,1.56643e-16,0.0390882,0.487036,3.49141e-16,2.80211e-17,-0.309336,0.0871237,0.542778
0.08,3.26726,0.282095,0.0610419,0.0390882,0.483196,0.134983,0.0109195,-0.309336,0.0864367,0.525726
0.08,3.39292,0.282095,0.121121,0.0390882,0.471735,0.261485,0.0216668,-0.309336,0.0843866,0.47564
0.08,3.51858,0.282095,0.17929,0.0390882,0.452835,0.371557,0.0320724,-0.309336,0.0810056,0.395668
0.08,3.64425,0.282095,0.234632,0.0390882,0.426793,0.458283,0.0419722,-0.309336,0.0763471,0.290835
0.08,3.76991,0.282095,0.286273,0.0390882,0.394021,0.516213,0.05121,-0.309336,0.0704846,0.167728
0.08,3.89557,0.282095,0.333399,0.0390882,0.355034,0.541707,0.0596403,-0.309336,0.0635105,0.0340813
0.08,4.02124,0.282095,0.375268,0.0390882,0.310449,0.533164,0.06713,-0.309336,0.0555348,-0.101706
0.08,4.1469,0.282095,0.411218,0.0390882,0.260967,0.49112,0.073561,-0.309336,0.0466832,-0.231104
0.08,4.27257,0.282095,0.440684,0.0390882,0.20737,0.418218,0.0788319,-0.309336,0.0370955,-0.34598
0.08,4.39823,0.282095,0.463199,0.0390882,0.150503,0.319037,0.0828596,-0.309336,0.0269227,-0.439117
0.08,4.52389,0.282095,0.47841,0.0390882,0.0912615,0.19981,0.0855805,-0.309336,0.0163254,-0.504662
0.08,4.64956,0.282095,0.486075,0.0390882,0.0305813,0.0680281,0.0869518,-0.309336,0.00547054,-0.538498
0.08,4.77522,0.282095,0.486075,0.0390882,-0.0305813,-0.0680281,0.0869518,-0.309336,-0.00547054,-0.538498
0.08,4.90088,0.282095,0.47841,0.0390882,-0.0912615,-0.19981,0.0855805,-0.309336,-0.0163254,-0.504662
0.08,5.02655,0.282095,0.463199,0.0390882,-0.150503,-0.319037,0.0828596,-0.309336,-0.0269227,-0.439117
0.08,5.15221,0.282095,0.440684,0.0390882,-0.20737,-0.418218,0.0788319,-0.309336,-0.0370955,-0.34598
0.08,5.27788,0.282095,0.411218,0.0390882,-0.260967,-0.49112,0.073561,-0.309336,-0.0466832,-0.231104
0.08,5.40354,0.282095,0.375268,0.0390882,-0.310449,-0.533164,0.06713,-0.309336,-0.0555348,-0.101706
0.08,5.5292,0.282095,0.333399,0.0390882,-0.355034,-0.541707,0.0596403,-0.309336,-0.0635105,0.0340813
0.08,5.65487,0.282095,0.286273,0.0390882,-0.394021,-0.516213,0.05121,-0.309336,-0.0704846,0.167728
0.08,5.78053,0.282095,0.234632,0.0390882,-0.426793,-0.458283,0.0419722,-0.309336,-0.0763471,0.290835
0.08,5.90619,0.282095,0.17929,0.0390882,-0.452835,-0.371557,0.0320724,-0.309336,-0.0810056,0.395668
0.08,6.03186,0.282095,0.121121,0.0390882,-0.471735,-0.261485,0.0216668,-0.309336,-0.0843866,0.47564
0.08,6.15752,0.282095,0.0610419,0.0390882,-0.483196,-0.134983,0.0109195,-0.309336,-0.0864367,0.525726
0.08,6.28319,0.282095,-3.13286e-16,0.0390882,-0.487036,6.98283e-16,-5.60423e-17,-0.309336,-0.0871237,0.542778
0.12,0,0.282095,-0,0.0586323,-0.485072,0,-0,-0.301767,-0.130158,0.538408
0.12,0.125664,0.282095,-0.0607956,0.0586323,-0.481247,0.133897,-0.0163132,-0.301767,-0.129132,0.521493
0.12,0.251327,0.282095,-0.120632,0.0586323,-0.469832,0.25938,-0.0323691,-0.301767,-0.126069,0.47181
0.12,0.376991,0.282095,-0.178567,0.0586323,-0.451008,0.368566,-0.0479145,-0.301767,-0.121018,0.392482
0.12,0.502655,0.282095,-0.233685,0.0586323,-0.425072,0.454593,-0.0627043,-0.301767,-0.114059,0.288493
0.12,0.628319,0.282095,-0.285118,0.0586323,-0.392431,0.512056,-0.0765052,-0.301767,-0.1053,0.166377
0.12,0.753982,0.282095,-0.332055,0.0586323,-0.353602,0.537345,-0.0890996,-0.301767,-0.0948814,0.0338069
0.12,0.879646,0.282095,-0.373754,0.0586323,-0.309196,0.528871,-0.100289,-0.301767,-0.0829661,-0.100888
0.12,1.00531,0.282095,-0.40956,0.0586323,-0.259914,0.487166,-0.109896,-0.301767,-0.0697424,-0.229243
0.12,1.13097,0.282095,-0.438906,0.0586323,-0.206534,0.41485,-0.117771,-0.301767,-0.0554188,-0.343194
0.12,1.25664,0.282095,-0.461331,0.0586323,-0.149895,0.316468,-0.123788,-0.301767,-0.0402212,-0.435581
0.12,1.3823,0.282095,-0.47648,0.0586323,-0.0908934,0.198201,-0.127853,-0.301767,-0.0243893,-0.500599
0.12,1.50796,0.282095,-0.484115,0.0586323,-0.0304579,0.0674804,-0.129902,-0.301767,-0.00817272,-0.534162
0.12,1.63363,0.282095,-0.484115,0.0586323,0.0304579,-0.0674804,-0.129902,-0.301767,0.00817272,-0.534162
0.12,1.75929,0.282095,-0.47648,0.0586323,0.0908934,-0.198201,-0.127853,-0.301767,0.0243893,-0.500599
0.12,1.88496,0.282095,-0.461331,0.0586323,0.149895,-0.316468,-0.123788,-0.301767,0.0402212,-0.435581
0.12,2.01062,0.282095,-0.438906,0.0586323,0.206534,-0.41485,-0.117771,-0.301767,0.0554188,-0.343194
0.12,2.13628,0.282095,-0.40956,0.0586323,0.259914,-0.487166,-0.109896,-0.301767,0.0697424,-0.229243
0.12,2.26195,0.282095,-0.373754,0.0586323,0.309196,-0.528871,-0.100289,-0.301767,0.0829661,-0.100888
0.12,2.38761,0.282095,-0.332055,0.0586323,0.353602,-0.537345,-0.0890996,-0.301767,0.0948814,0.0338069
0.12,2.51327,0.282095,-0.285118,0.0586323,0.392431,-0.512056,-0.0765052,-0.301767,0.1053,0.166377
0.12,2.63894,0.282095,-0.233685,0.0586323,0.425072,-0.454593,-0.0627043,-0.301767,0.114059,0.288493
0.12,2.7646,0.282095,-0.178567,0.0586323,0.451008,-0.368566,-0.0479145,-0.301767,0.121018,0.392482
0.12,2.89027,0.282095,-0.120632,0.0586323,0.469832,-0.25938,-0.0323691,-0.301767,0.126069,0.47181
0.12,3.01593,0.282095,-0.0607956,0.0586323,0.481247,-0.133897,-0.0163132,-0.301767,0.129132,0.521493
0.12,3.14159,0.282095,1.56011e-16,0.0586323,0.485072,3.4633e-16,4.18621e-17,-0.301767,0.130158,0.538408
0.12,3.26726,0.282095,0.0607956,0.0586323,0.481247,0.133897,0.0163132,-0.301767,0.129132,0.521493
0.12,3.39292,0.282095,0.120632,0.0586323,0.469832,0.25938,0.0323691,-0.301767,0.126069,0.47181
0.12,3.51858,0.282095,0.178567,0.0586323,0.451008,0.368566,0.0479145,-0.301767,0.121018,0.392482
0.12,3.64425,0.282095,0.233685,0.0586323,0.425072,0.454593,0.0627043,-0.301767,0.114059,0.288493
0.12,3.76991,0.282095,0.285118,0.0586323,0.392431,0.512056,0.0765052,-0.301767,0.1053,0.166377
0.12,3.89557,0.282095,0.332055,0.0586323,0.353602,0.537345,0.0890996,-0.301767,0.0948814,0.0338069
0.12,4.02124,0.282095,0.373754,0.0586323,0.309196,0.528871,0.100289,-0.301767,0.0829661,-0.100888
0.12,4.1469,0.282095,0.40956,0.0586323,0.259914,0.487166,0.109896,-0.301767,0.0697424,-0.229243
0.12,4.27257,0.282095,0.438906,0.0586323,0.206534,0.41485,0.117771,-0.301767,0.0554188,-0.343194
0.12,4.39823,0.282095,0.461331,0.0586323,0.149895,0.316468,0.123788,-0.301767,0.0402212,-0.435581
0.12,4.52389,0.282095,0.47648,0.0586323,0.0908934,0.198201,0.127853,-0.301767,0.0243893,-0.500599
0.12,4.64956,0.282095,0.484115,0.0586323,0.0304579,0.0674804,0.129902,-0.301767,0.00817272,-0.534162
0.12,4.77522,0.282095,0.484115,0.0586323,-0.0304579,-0.0674804,0.129902,-0.301767,-0.00817272,-0.534162
0.12,4.90088,0.282095,0.47648,0.0586323,-0.0908934,-0.198201,0.127853,-0.301767,-0.0243893,-0.500599
0.12,5.02655,0.282095,0.461331,0.0586323,-0.149895,-0.316468,0.123788,-0.301767,-0.0402212,-0.435581
0.12,5.15221,0.282095,0.438906,0.0586323,-0.206534,-0.41485,0.117771,-0.301767,-0.0554188,-0.343194
0.12,5.27788,0.282095,0.40956,0.0586323,-0.259914,-0.487166,0.109896,-0.301767,-0.0697424,-0.229243
0.12,5.40354,0.282095,0.373754,0.0586323,-0.309196,-0.528871,0.100289,-0.301767,-0.0829661,-0.100888
0.12,5.5292,0.282095,0.332055,0.0586323,-0.353602,-0.537345,0.0890996,-0.301767,-0.0948814,0.0338069
0.12,5.65487,0.282095,0.285118,0.0586323,-0.392431,-0.512056,0.0765052,-0.301767,-0.1053,0.166377
0.12,5.78053,0.282095,0.233685,0.0586323,-0.425072,-0.454593,0.0627043,-0.301767,-0.114059,0.288493
0.12,5.90619,0.282095,0.178567,0.0586323,-0.451008,-0.368566,0.0479145,-0.301767,-0.121018,0.392482
0.12,6.03186,0.282095,0.120632,0.0586323,-0.469832,-0.25938,0.0323691,-0.301767,-0.126069,0.47181
0.12,6.15752,0.282095,0.0607956,0.0586323,-0.481247,-0.133897,0.0163132,-0.301767,-0.129132,0.521493
0.12,6.28319,0.282095,-3.12022e-16,0.0586323,-0.485072,6.92661e-16,-8.37243e-17,-0.301767,-0.130158,0.538408
0.16,0,0.282095,-0,0.0781764,-0.482308,0,-0,-0.291169,-0.172556,0.53229
0.16,0.125664,0.282095,-0.0604492,0.0781764,-0.478505,0.132375,-0.021627,-0.291169,-0.171195,0.515567
0.16,0.251327,0.282095,-0.119945,0.0781764,-0.467155,0.256432,-0.0429129,-0.291169,-0.167135,0.466449
0.16,0.376991,0.282095,-0.177549,0.0781764,-0.448439,0.364377,-0.063522,-0.291169,-0.160438,0.388022
0.16,0.502655,0.282095,-0.232354,0.0781764,-0.42265,0.449427,-0.0831293,-0.291169,-0.151212,0.285215
0.16,0.628319,0.282095,-0.283493,0.0781764,-0.390195,0.506237,-0.101426,-0.291169,-0.1396,0.164487
0.16,0.753982,0.282095,-0.330162,0.0781764,-0.351587,0.531239,-0.118123,-0.291169,-0.125788,0.0334227
0.16,0.879646,0.282095,-0.371625,0.0781764,-0.307435,0.522861,-0.132956,-0.291169,-0.109991,-0.0997411
0.16,1.00531,0.282095,-0.407226,0.0781764,-0.258433,0.48163,-0.145694,-0.291169,-0.09246,-0.226638
0.16,1.13097,0.282095,-0.436405,0.0781764,-0.205357,0.410136,-0.156133,-0.291169,-0.0734706,-0.339294
0.16,1.25664,0.282095,-0.458702,0.0781764,-0.149041,0.312872,-0.16411,-0.291169,-0.0533226,-0.430631
0.16,1.3823,0.282095,-0.473765,0.0781764,-0.0903755,0.195949,-0.169499,-0.291169,-0.0323337,-0.49491
0.16,1.50796,0.282095,-0.481356,0.0781764,-0.0302844,0.0667136,-0.172215,-0.291169,-0.0108349,-0.528092
0.16,1.63363,0.282095,-0.481356,0.0781764,0.0302844,-0.0667136,-0.172215,-0.291169,0.0108349,-0.528092
0.16,1.75929,0.282095,-0.473765,0.0781764,0.0903755,-0.195949,-0.169499,-0.291169,0.0323337,-0.49491
0.16,1.88496,0.282095,-0.458702,0.0781764,0.149041,-0.312872,-0.16411,-0.291169,0.0533226,-0.430631
0.16,2.01062,0.282095,-0.436405,0.0781764,0.205357,-0.410136,-0.156133,-0.291169,0.0734706,-0.339294
0.16,2.13628,0.282095,-0.407226,0.0781764,0.258433,-0.48163,-0.145694,-0.291169,0.09246,-0.226638
0.16,2.26195,0.282095,-0.371625,0.0781764,0.307435,-0.522861,-0.132956,-0.291169,0.109991,-0.0997411
0.16,2.38761,0.282095,-0.330162,0.0781764,0.351587,-0.531239,-0.118123,-0.291169,0.125788,0.0334227
0.16,2.51327,0.282095,-0.283493,0.0781764,0.390195,-0.506237,-0.101426,-0.291169,0.1396,0.164487
0.16,2.63894,0.282095,-0.232354,0.0781764,0.42265,-0.449427,-0.0831293,-0.291169,0.151212,0.285215
0.16,2.7646,0.282095,-0.177549,0.0781764,0.448439,-0.364377,-0.063522,-0.291169,0.160438,0.388022
0.16,2.89027,0.282095,-0.119945,0.0781764,0.467155,-0.256432,-0.0429129,-0.291169,0.167135,0.466449
0.16,3.01593,0.282095,-0.0604492,0.0781764,0.478505,-0.132375,-0.021627,-0.291169,0.171195,0.515567
0.16,3.14159,0.282095,1.55122e-16,0.0781764,0.482308,3.42395e-16,5.54981e-17,-0.291169,0.172556,0.53229
0.16,3.26726,0.282095,0.0604492,0.0781764,0.478505,0.132375,0.021627,-0.291169,0.171195,0.515567
0.16,3.39292,0.282095,0.119945,0.0781764,0.467155,0.256432,0.0429129,-0.291169,0.167135,0.466449
0.16,3.51858,0.282095,0.177549,0.0781764,0.448439,0.364377,0.063522,-0.291169,0.160438,0.388022
0.16,3.64425,0.282095,0.232354,0.0781764,0.42265,0.449427,0.0831293,-0.291169,0.151212,0.285215
0.16,3.76991,0.282095,0.283493,0.0781764,0.390195,0.506237,0.101426,-0.291169,0.1396,0.164487
0.16,3.89557,0.282095,0.330162,0.0781764,0.351587,0.531239,0.118123,-0.291169,0.125788,0.0334227
0.16,4.02124,0.282095,0.371625,0.0781764,0.307435,0.522861,0.132956,-0.291169,0.109991,-0.0997411
0.16,4.1469,0.282095,0.407226,0.0781764,0.258433,0.48163,0.145694,-0.291169,0.09246,-0.226638
0.16,4.27257,0.282095,0.436405,0.0781764,0.205357,0.410136,0.156133,-0.291169,0.0734706,-0.339294
0.16,4.39823,0.282095,0.458702,0.0781764,0.149041,0.312872,0.16411,-0.291169,0.0533226,-0.430631
0.16,4.52389,0.282095,0.473765,0.0781764,0.0903755,0.195949,0.169499,-0.291169,0.0323337,-0.49491
0.16,4.64956,0.282095,0.481356,0.0781764,0.0302844,0.0667136,0.172215,-0.291169,0.0108349,-0.528092
0.16,4.77522,0.282095,0.481356,0.0781764,-0.0302844,-0.0667136,0.172215,-0.291169,-0.0108349,-0.528092
0.16,4.90088,0.282095,0.473765,0.0781764,-0.0903755,-0.195949,0.169499,-0.291169,-0.0323337,-0.49491
0.16,5.02655,0.282095,0.458702,0.0781764,-0.149041,-0.312872,0.16411,-0.291169,-0.0533226,-0.430631
0.16,5.15221,0.282095,0.436405,0.0781764,-0.205357,-0.410136,0.156133,-0.291169,-0.0734706,-0.339294
0.16,5.27788,0.282095,0.407226,0.0781764,-0.258433,-0.48163,0.145694,-0.291169,-0.09246,-0.226638
0.16,5.40354,0.282095,0.371625,0.0781764,-0.307435,-0.522861,0.132956,-0.291169,-0.109991,-0.0997411
0.16,5.5292,0.282095,0.330162,0.0781764,-0.351587,-0.531239,0.118123,-0.291169,-0.125788,0.0334227
0.16,5.65487,0.282095,0.283493,0.0781764,-0.390195,-0.506237,0.101426,-0.291169,-0.1396,0.164487
0.16,5.78053,0.282095,0.232354,0.0781764,-0.42265,-0.449427,0.0831293,-0.291169,-0.151212,0.285215
0.16,5.90619,0.282095,0.177549,0.0781764,-0.448439,-0.364377,0.063522,-0.291169,-0.160438,0.388022
0.16,6.03186,0.282095,0.119945,0.0781764,-0.467155,-0.256432,0.0429129,-0.291169,-0.167135,0.466449
0.16,6.15752,0.282095,0.0604492,0.0781764,-0.478505,-0.132375,0.021627,-0.291169,-0.171195,0.515567
0.16,6.28319,0.282095,-3.10244e-16,0.0781764,-0.482308,6.8479e-16,-1.10996e-16,-0.291169,-0.172556,0.53229
0.2,0,0.282095,-0,0.0977205,-0.478731,0,-0,-0.277545,-0.214095,0.524423
0.2,0.125664,0.282095,-0.0600009,0.0977205,-0.474956,0.130419,-0.0268332,-0.277545,-0.212407,0.507948
0.2,0.251327,0.282095,-0.119055,0.0977205,-0.463691,0.252643,-0.0532432,-0.277545,-0.207369,0.459556
0.2,0.376991,0.282095,-0.176233,0.0977205,-0.445113,0.358992,-0.0788136,-0.277545,-0.19906,0.382288
0.2,0.502655,0.282095,-0.23063,0.0977205,-0.419515,0.442785,-0.103141,-0.277545,-0.187613,0.281
0.2,0.628319,0.282095,-0.281391,0.0977205,-0.387301,0.498756,-0.125842,-0.277545,-0.173206,0.162056
0.2,0.753982,0.282095,-0.327714,0.0977205,-0.34898,0.523388,-0.146558,-0.277545,-0.156068,0.0329288
0.2,0.879646,0.282095,-0.368868,0.0977205,-0.305154,0.515134,-0.164963,-0.277545,-0.136469,-0.0982671
0.2,1.00531,0.282095,-0.404206,0.0977205,-0.256517,0.474512,-0.180766,-0.277545,-0.114718,-0.223289
0.2,1.13097,0.282095,-0.433169,0.0977205,-0.203834,0.404075,-0.193719,-0.277545,-0.0911572,-0.33428
0.2,1.25664,0.282095,-0.4553,0.0977205,-0.147936,0.308248,-0.203616,-0.277545,-0.066159,-0.424267
0.2,1.3823,0.282095,-0.470251,0.0977205,-0.0897052,0.193053,-0.210303,-0.277545,-0.0401174,-0.487596
